Date,SKU_ID,Warehouse_ID,Supplier_ID,Region,Units_Sold,Inventory_Level,Supplier_Lead_Time_Days,Reorder_Point,Order_Quantity,Unit_Cost,Unit_Price,Promotion_Flag,Stockout_Flag,Demand_Forecast,System_Count,Physical_Count,Variance,Accuracy_Flag,Defect_Flag,Shrink_Flag,Severity
2024-07-08,SKU_1,WH_1,SUP_8,South,25,564,14,379,0,13.95,20.48,0,0,31.0,564,564,0,Accurate,0,0,Accurate
2024-07-09,SKU_1,WH_1,SUP_8,South,13,551,14,379,0,13.95,20.48,0,0,11.46,551,551,0,Accurate,0,0,Accurate
2024-07-10,SKU_1,WH_1,SUP_8,South,16,535,14,379,0,13.95,20.48,0,0,11.64,535,535,0,Accurate,0,0,Accurate
2024-07-11,SKU_1,WH_1,SUP_8,South,24,511,14,379,0,13.95,20.48,1,0,20.62,511,511,0,Accurate,0,0,Accurate
2024-07-12,SKU_1,WH_1,SUP_8,East,22,489,14,379,0,13.95,20.48,0,0,19.19,489,489,0,Accurate,0,0,Accurate
2024-07-13,SKU_1,WH_1,SUP_8,West,33,456,14,379,0,13.95,20.48,1,0,34.77,456,456,0,Accurate,0,0,Accurate
2024-07-14,SKU_1,WH_1,SUP_8,East,23,433,14,379,0,13.95,20.48,0,0,25.02,433,433,0,Accurate,0,0,Accurate
2024-07-15,SKU_1,WH_1,SUP_8,West,25,408,14,379,0,13.95,20.48,0,0,23.47,408,408,0,Accurate,0,0,Accurate
2024-07-16,SKU_1,WH_1,SUP_8,West,14,394,14,379,0,13.95,20.48,0,0,12.51,394,394,0,Accurate,0,0,Accurate
2024-07-17,SKU_1,WH_1,SUP_8,North,29,365,14,379,0,13.95,20.48,0,0,30.57,365,365,0,Accurate,0,0,Accurate
2024-07-18,SKU_1,WH_1,SUP_8,South,13,668,14,379,316,13.95,20.48,0,0,14.98,668,668,0,Accurate,0,0,Accurate
2024-07-19,SKU_1,WH_1,SUP_8,East,21,647,14,379,0,13.95,20.48,0,0,14.04,647,647,0,Accurate,0,0,Accurate
2024-07-20,SKU_1,WH_1,SUP_8,East,10,637,14,379,0,13.95,20.48,1,0,1.65,637,637,0,Accurate,0,0,Accurate
2024-07-21,SKU_1,WH_1,SUP_8,East,15,622,14,379,0,13.95,20.48,0,0,10.49,622,622,0,Accurate,0,0,Accurate
2024-07-22,SKU_1,WH_1,SUP_8,North,10,612,14,379,0,13.95,20.48,0,0,10.83,612,612,0,Accurate,0,0,Accurate
2024-07-23,SKU_1,WH_1,SUP_8,South,27,585,14,379,0,13.95,20.48,1,0,21.47,585,585,0,Accurate,0,0,Accurate
2024-07-24,SKU_1,WH_1,SUP_8,North,16,569,14,379,0,13.95,20.48,0,0,11.55,569,574,5,Inaccurate,0,0,Minor
2024-07-25,SKU_1,WH_1,SUP_8,West,18,551,14,379,0,13.95,20.48,1,0,14.68,551,551,0,Accurate,0,0,Accurate
2024-07-26,SKU_1,WH_1,SUP_8,West,12,539,14,379,0,13.95,20.48,0,0,9.27,539,539,0,Accurate,0,0,Accurate
2024-07-27,SKU_1,WH_1,SUP_8,East,11,528,14,379,0,13.95,20.48,0,0,13.02,528,513,-15,Inaccurate,1,1,Moderate
2024-07-28,SKU_1,WH_1,SUP_8,North,26,502,14,379,0,13.95,20.48,0,0,24.28,502,502,0,Accurate,0,0,Accurate
2024-07-29,SKU_1,WH_1,SUP_8,South,11,491,14,379,0,13.95,20.48,0,0,11.32,491,491,0,Accurate,0,0,Accurate
2024-07-30,SKU_1,WH_1,SUP_8,North,27,464,14,379,0,13.95,20.48,0,0,32.85,464,464,0,Accurate,0,0,Accurate
2024-07-31,SKU_1,WH_1,SUP_8,North,9,455,14,379,0,13.95,20.48,0,0,9.61,455,455,0,Accurate,0,0,Accurate
2024-08-01,SKU_1,WH_1,SUP_8,South,15,440,14,379,0,13.95,20.48,0,0,14.45,440,440,0,Accurate,0,0,Accurate
2024-08-02,SKU_1,WH_1,SUP_8,East,9,431,14,379,0,13.95,20.48,0,0,14.26,431,431,0,Accurate,0,0,Accurate
2024-08-03,SKU_1,WH_1,SUP_8,East,26,405,14,379,0,13.95,20.48,1,0,19.48,405,405,0,Accurate,0,0,Accurate
2024-08-04,SKU_1,WH_1,SUP_8,East,14,391,14,379,0,13.95,20.48,0,0,13.61,391,391,0,Accurate,0,0,Accurate
2024-08-05,SKU_1,WH_1,SUP_8,East,22,369,14,379,0,13.95,20.48,0,0,23.32,369,369,0,Accurate,0,0,Accurate
2024-08-06,SKU_1,WH_1,SUP_8,South,17,716,14,379,364,13.95,20.48,0,0,18.33,716,716,0,Accurate,0,0,Accurate
2024-08-07,SKU_1,WH_1,SUP_8,East,16,700,14,379,0,13.95,20.48,0,0,15.07,700,700,0,Accurate,0,0,Accurate
2024-08-08,SKU_1,WH_1,SUP_8,West,17,683,14,379,0,13.95,20.48,0,0,18.4,683,683,0,Accurate,0,0,Accurate
2024-08-09,SKU_1,WH_1,SUP_8,South,5,678,14,379,0,13.95,20.48,0,0,10.29,678,678,0,Accurate,0,0,Accurate
2024-08-10,SKU_1,WH_1,SUP_8,East,7,671,14,379,0,13.95,20.48,1,0,10.42,671,671,0,Accurate,0,0,Accurate
2024-08-11,SKU_1,WH_1,SUP_8,North,5,666,14,379,0,13.95,20.48,0,0,6.82,666,666,0,Accurate,0,0,Accurate
2024-08-12,SKU_1,WH_1,SUP_8,North,10,656,14,379,0,13.95,20.48,0,0,13.75,656,656,0,Accurate,0,0,Accurate
2024-08-13,SKU_1,WH_1,SUP_8,West,18,638,14,379,0,13.95,20.48,0,0,17.91,638,638,0,Accurate,0,0,Accurate
2024-08-14,SKU_1,WH_1,SUP_8,North,24,614,14,379,0,13.95,20.48,0,0,15.65,614,614,0,Accurate,0,0,Accurate
2024-08-15,SKU_1,WH_1,SUP_8,South,6,608,14,379,0,13.95,20.48,0,0,8.23,608,608,0,Accurate,0,0,Accurate
2024-08-16,SKU_1,WH_1,SUP_8,North,7,601,14,379,0,13.95,20.48,0,0,6.33,601,601,0,Accurate,0,0,Accurate
2024-08-17,SKU_1,WH_1,SUP_8,North,4,597,14,379,0,13.95,20.48,0,0,5.66,597,597,0,Accurate,0,0,Accurate
2024-08-18,SKU_1,WH_1,SUP_8,North,21,576,14,379,0,13.95,20.48,0,0,20.94,576,576,0,Accurate,0,0,Accurate
2024-08-19,SKU_1,WH_1,SUP_8,West,13,563,14,379,0,13.95,20.48,0,0,15.95,563,563,0,Accurate,0,0,Accurate
2024-08-20,SKU_1,WH_1,SUP_8,North,26,537,14,379,0,13.95,20.48,0,0,25.35,537,537,0,Accurate,0,0,Accurate
2024-08-21,SKU_1,WH_1,SUP_8,West,14,523,14,379,0,13.95,20.48,0,0,6.89,523,523,0,Accurate,0,0,Accurate
2024-08-22,SKU_1,WH_1,SUP_8,North,12,511,14,379,0,13.95,20.48,0,0,11.33,511,511,0,Accurate,0,0,Accurate
2024-08-23,SKU_1,WH_1,SUP_8,North,7,504,14,379,0,13.95,20.48,0,0,2.94,504,504,0,Accurate,0,0,Accurate
2024-08-24,SKU_1,WH_1,SUP_8,East,14,490,14,379,0,13.95,20.48,0,0,14.4,490,490,0,Accurate,0,0,Accurate
2024-08-25,SKU_1,WH_1,SUP_8,North,12,478,14,379,0,13.95,20.48,0,0,12.54,478,478,0,Accurate,0,0,Accurate
2024-08-26,SKU_1,WH_1,SUP_8,West,5,473,14,379,0,13.95,20.48,0,0,5.44,473,473,0,Accurate,0,0,Accurate
2024-08-27,SKU_1,WH_1,SUP_8,South,24,449,14,379,0,13.95,20.48,0,0,23.71,449,449,0,Accurate,0,0,Accurate
2024-08-28,SKU_1,WH_1,SUP_8,West,0,449,14,379,0,13.95,20.48,0,0,0.0,449,449,0,Accurate,0,0,Accurate
2024-08-29,SKU_1,WH_1,SUP_8,South,21,428,14,379,0,13.95,20.48,0,0,20.86,428,428,0,Accurate,0,0,Accurate
2024-08-30,SKU_1,WH_1,SUP_8,North,16,412,14,379,0,13.95,20.48,0,0,14.22,412,412,0,Accurate,0,0,Accurate
2024-08-31,SKU_1,WH_1,SUP_8,East,10,402,14,379,0,13.95,20.48,0,0,11.86,402,402,0,Accurate,0,0,Accurate
2024-09-01,SKU_1,WH_1,SUP_8,North,17,385,14,379,0,13.95,20.48,0,0,19.07,385,380,-5,Inaccurate,0,1,Minor
2024-09-02,SKU_1,WH_1,SUP_8,North,8,377,14,379,0,13.95,20.48,0,0,9.9,377,377,0,Accurate,0,0,Accurate
2024-09-03,SKU_1,WH_1,SUP_8,East,9,593,14,379,225,13.95,20.48,0,0,9.37,593,593,0,Accurate,0,0,Accurate
2024-09-04,SKU_1,WH_1,SUP_8,East,4,589,14,379,0,13.95,20.48,0,0,11.82,589,589,0,Accurate,0,0,Accurate
2024-09-05,SKU_1,WH_1,SUP_8,West,5,584,14,379,0,13.95,20.48,0,0,8.16,584,584,0,Accurate,0,0,Accurate
2024-09-06,SKU_1,WH_1,SUP_8,East,17,567,14,379,0,13.95,20.48,0,0,15.92,567,567,0,Accurate,0,0,Accurate
2024-09-07,SKU_1,WH_1,SUP_8,South,8,559,14,379,0,13.95,20.48,0,0,10.66,559,559,0,Accurate,0,0,Accurate
2024-09-08,SKU_1,WH_1,SUP_8,West,4,555,14,379,0,13.95,20.48,0,0,8.24,555,555,0,Accurate,0,0,Accurate
2024-09-09,SKU_1,WH_1,SUP_8,West,11,544,14,379,0,13.95,20.48,0,0,9.56,544,544,0,Accurate,0,0,Accurate
2024-09-10,SKU_1,WH_1,SUP_8,West,17,527,14,379,0,13.95,20.48,0,0,11.29,527,527,0,Accurate,0,0,Accurate
2024-09-11,SKU_1,WH_1,SUP_8,South,7,520,14,379,0,13.95,20.48,0,0,10.13,520,520,0,Accurate,0,0,Accurate
2024-09-12,SKU_1,WH_1,SUP_8,South,15,505,14,379,0,13.95,20.48,0,0,14.41,505,505,0,Accurate,0,0,Accurate
2024-09-13,SKU_1,WH_1,SUP_8,West,10,495,14,379,0,13.95,20.48,0,0,13.2,495,495,0,Accurate,0,0,Accurate
2024-09-14,SKU_1,WH_1,SUP_8,West,13,482,14,379,0,13.95,20.48,1,0,11.33,482,482,0,Accurate,0,0,Accurate
2024-09-15,SKU_1,WH_1,SUP_8,North,1,481,14,379,0,13.95,20.48,0,0,0.0,481,481,0,Accurate,0,0,Accurate
2024-09-16,SKU_1,WH_1,SUP_8,West,10,471,14,379,0,13.95,20.48,0,0,9.6,471,471,0,Accurate,0,0,Accurate
2024-09-17,SKU_1,WH_1,SUP_8,North,5,466,14,379,0,13.95,20.48,0,0,2.7,466,466,0,Accurate,0,0,Accurate
2024-09-18,SKU_1,WH_1,SUP_8,West,8,458,14,379,0,13.95,20.48,0,0,5.35,458,458,0,Accurate,0,0,Accurate
2024-09-19,SKU_1,WH_1,SUP_8,West,9,449,14,379,0,13.95,20.48,0,0,6.52,449,449,0,Accurate,0,0,Accurate
2024-09-20,SKU_1,WH_1,SUP_8,South,14,435,14,379,0,13.95,20.48,0,0,14.62,435,435,0,Accurate,0,0,Accurate
2024-09-21,SKU_1,WH_1,SUP_8,North,10,425,14,379,0,13.95,20.48,0,0,11.48,425,425,0,Accurate,0,0,Accurate
2024-09-22,SKU_1,WH_1,SUP_8,South,8,417,14,379,0,13.95,20.48,0,0,7.69,417,417,0,Accurate,0,0,Accurate
2024-09-23,SKU_1,WH_1,SUP_8,East,7,410,14,379,0,13.95,20.48,0,0,6.5,410,410,0,Accurate,0,0,Accurate
2024-09-24,SKU_1,WH_1,SUP_8,North,22,388,14,379,0,13.95,20.48,0,0,23.41,388,388,0,Accurate,0,0,Accurate
2024-09-25,SKU_1,WH_1,SUP_8,South,17,371,14,379,0,13.95,20.48,0,0,15.29,371,371,0,Accurate,0,0,Accurate
2024-09-26,SKU_1,WH_1,SUP_8,West,11,828,14,379,468,13.95,20.48,1,0,13.84,828,828,0,Accurate,0,0,Accurate
2024-09-27,SKU_1,WH_1,SUP_8,West,9,819,14,379,0,13.95,20.48,0,0,12.38,819,819,0,Accurate,0,0,Accurate
2024-09-28,SKU_1,WH_1,SUP_8,North,12,807,14,379,0,13.95,20.48,0,0,15.25,807,807,0,Accurate,0,0,Accurate
2024-09-29,SKU_1,WH_1,SUP_8,South,5,802,14,379,0,13.95,20.48,0,0,2.44,802,802,0,Accurate,0,0,Accurate
2024-09-30,SKU_1,WH_1,SUP_8,South,9,793,14,379,0,13.95,20.48,0,0,14.38,793,793,0,Accurate,0,0,Accurate
2024-10-01,SKU_1,WH_1,SUP_8,East,13,780,14,379,0,13.95,20.48,1,0,16.09,780,780,0,Accurate,0,0,Accurate
2024-10-02,SKU_1,WH_1,SUP_8,East,16,764,14,379,0,13.95,20.48,0,0,12.6,764,764,0,Accurate,0,0,Accurate
2024-10-03,SKU_1,WH_1,SUP_8,West,10,754,14,379,0,13.95,20.48,0,0,15.19,754,754,0,Accurate,0,0,Accurate
2024-10-04,SKU_1,WH_1,SUP_8,North,14,740,14,379,0,13.95,20.48,0,0,15.52,740,740,0,Accurate,0,0,Accurate
2024-10-05,SKU_1,WH_1,SUP_8,West,14,726,14,379,0,13.95,20.48,1,0,12.11,726,726,0,Accurate,0,0,Accurate
2024-10-06,SKU_1,WH_1,SUP_8,South,8,718,14,379,0,13.95,20.48,0,0,5.5,718,718,0,Accurate,0,0,Accurate
2024-10-07,SKU_1,WH_1,SUP_8,South,7,711,14,379,0,13.95,20.48,1,0,9.59,711,711,0,Accurate,0,0,Accurate
2024-10-08,SKU_1,WH_1,SUP_8,North,11,700,14,379,0,13.95,20.48,0,0,11.14,700,700,0,Accurate,0,0,Accurate
2024-10-09,SKU_1,WH_1,SUP_8,East,9,691,14,379,0,13.95,20.48,0,0,9.57,691,691,0,Accurate,0,0,Accurate
2024-10-10,SKU_1,WH_1,SUP_8,East,12,679,14,379,0,13.95,20.48,0,0,12.14,679,679,0,Accurate,0,0,Accurate
2024-10-11,SKU_1,WH_1,SUP_8,South,12,667,14,379,0,13.95,20.48,0,0,9.89,667,667,0,Accurate,0,0,Accurate
2024-10-12,SKU_1,WH_1,SUP_8,East,9,658,14,379,0,13.95,20.48,1,0,9.58,658,640,-18,Inaccurate,1,1,Critical
2024-10-13,SKU_1,WH_1,SUP_8,South,14,644,14,379,0,13.95,20.48,0,0,16.93,644,644,0,Accurate,0,0,Accurate
2024-10-14,SKU_1,WH_1,SUP_8,South,7,637,14,379,0,13.95,20.48,0,0,7.38,637,637,0,Accurate,0,0,Accurate
2024-10-15,SKU_1,WH_1,SUP_8,East,9,628,14,379,0,13.95,20.48,1,0,14.73,628,628,0,Accurate,0,0,Accurate
2024-10-16,SKU_1,WH_1,SUP_8,South,18,610,14,379,0,13.95,20.48,0,0,17.8,610,610,0,Accurate,0,0,Accurate
2024-10-17,SKU_1,WH_1,SUP_8,West,9,601,14,379,0,13.95,20.48,0,0,5.33,601,582,-19,Inaccurate,1,1,Critical
2024-10-18,SKU_1,WH_1,SUP_8,East,4,597,14,379,0,13.95,20.48,0,0,3.47,597,613,16,Inaccurate,1,0,Critical
2024-10-19,SKU_1,WH_1,SUP_8,East,14,583,14,379,0,13.95,20.48,0,0,12.52,583,583,0,Accurate,0,0,Accurate
2024-10-20,SKU_1,WH_1,SUP_8,North,4,579,14,379,0,13.95,20.48,0,0,6.62,579,579,0,Accurate,0,0,Accurate
2024-10-21,SKU_1,WH_1,SUP_8,South,1,578,14,379,0,13.95,20.48,1,0,0.0,578,578,0,Accurate,0,0,Accurate
2024-10-22,SKU_1,WH_1,SUP_8,West,7,571,14,379,0,13.95,20.48,0,0,4.99,571,571,0,Accurate,0,0,Accurate
2024-10-23,SKU_1,WH_1,SUP_8,West,13,558,14,379,0,13.95,20.48,0,0,18.16,558,558,0,Accurate,0,0,Accurate
2024-10-24,SKU_1,WH_1,SUP_8,East,12,546,14,379,0,13.95,20.48,0,0,13.37,546,546,0,Accurate,0,0,Accurate
2024-10-25,SKU_1,WH_1,SUP_8,North,9,537,14,379,0,13.95,20.48,0,0,9.07,537,537,0,Accurate,0,0,Accurate
2024-10-26,SKU_1,WH_1,SUP_8,North,17,520,14,379,0,13.95,20.48,0,0,18.47,520,520,0,Accurate,0,0,Accurate
2024-10-27,SKU_1,WH_1,SUP_8,West,19,501,14,379,0,13.95,20.48,0,0,23.5,501,501,0,Accurate,0,0,Accurate
2024-10-28,SKU_1,WH_1,SUP_8,East,10,491,14,379,0,13.95,20.48,0,0,5.71,491,491,0,Accurate,0,0,Accurate
2024-10-29,SKU_1,WH_1,SUP_8,West,15,476,14,379,0,13.95,20.48,0,0,9.85,476,476,0,Accurate,0,0,Accurate
2024-10-30,SKU_1,WH_1,SUP_8,South,9,467,14,379,0,13.95,20.48,0,0,8.92,467,467,0,Accurate,0,0,Accurate
2024-10-31,SKU_1,WH_1,SUP_8,South,13,454,14,379,0,13.95,20.48,0,0,12.78,454,454,0,Accurate,0,0,Accurate
2024-11-01,SKU_1,WH_1,SUP_8,South,15,439,14,379,0,13.95,20.48,0,0,16.28,439,439,0,Accurate,0,0,Accurate
2024-11-02,SKU_1,WH_1,SUP_8,North,20,419,14,379,0,13.95,20.48,1,0,22.54,419,419,0,Accurate,0,0,Accurate
2024-11-03,SKU_1,WH_1,SUP_8,West,23,396,14,379,0,13.95,20.48,0,0,22.93,396,396,0,Accurate,0,0,Accurate
2024-11-04,SKU_1,WH_1,SUP_8,North,12,384,14,379,0,13.95,20.48,0,0,9.66,384,384,0,Accurate,0,0,Accurate
2024-11-05,SKU_1,WH_1,SUP_8,East,6,378,14,379,0,13.95,20.48,0,0,5.16,378,378,0,Accurate,0,0,Accurate
2024-11-06,SKU_1,WH_1,SUP_8,East,16,667,14,379,305,13.95,20.48,0,0,17.66,667,667,0,Accurate,0,0,Accurate
2024-11-07,SKU_1,WH_1,SUP_8,North,13,654,14,379,0,13.95,20.48,0,0,15.64,654,654,0,Accurate,0,0,Accurate
2024-11-08,SKU_1,WH_1,SUP_8,West,21,633,14,379,0,13.95,20.48,0,0,22.07,633,613,-20,Inaccurate,1,1,Critical
2024-11-09,SKU_1,WH_1,SUP_8,East,23,610,14,379,0,13.95,20.48,1,0,24.68,610,610,0,Accurate,0,0,Accurate
2024-11-10,SKU_1,WH_1,SUP_8,South,19,591,14,379,0,13.95,20.48,0,0,19.59,591,591,0,Accurate,0,0,Accurate
2024-11-11,SKU_1,WH_1,SUP_8,West,20,571,14,379,0,13.95,20.48,0,0,18.62,571,571,0,Accurate,0,0,Accurate
2024-11-12,SKU_1,WH_1,SUP_8,East,7,564,14,379,0,13.95,20.48,0,0,5.41,564,564,0,Accurate,0,0,Accurate
2024-11-13,SKU_1,WH_1,SUP_8,East,15,549,14,379,0,13.95,20.48,0,0,9.01,549,549,0,Accurate,0,0,Accurate
2024-11-14,SKU_1,WH_1,SUP_8,North,15,534,14,379,0,13.95,20.48,0,0,11.93,534,534,0,Accurate,0,0,Accurate
2024-11-15,SKU_1,WH_1,SUP_8,North,15,519,14,379,0,13.95,20.48,0,0,13.74,519,519,0,Accurate,0,0,Accurate
2024-11-16,SKU_1,WH_1,SUP_8,West,17,502,14,379,0,13.95,20.48,0,0,19.62,502,502,0,Accurate,0,0,Accurate
2024-11-17,SKU_1,WH_1,SUP_8,West,17,485,14,379,0,13.95,20.48,0,0,19.3,485,485,0,Accurate,0,0,Accurate
2024-11-18,SKU_1,WH_1,SUP_8,West,14,471,14,379,0,13.95,20.48,0,0,17.14,471,471,0,Accurate,0,0,Accurate
2024-11-19,SKU_1,WH_1,SUP_8,East,21,450,14,379,0,13.95,20.48,0,0,16.37,450,450,0,Accurate,0,0,Accurate
2024-11-20,SKU_1,WH_1,SUP_8,East,6,444,14,379,0,13.95,20.48,1,0,4.28,444,444,0,Accurate,0,0,Accurate
2024-11-21,SKU_1,WH_1,SUP_8,South,7,437,14,379,0,13.95,20.48,0,0,2.35,437,437,0,Accurate,0,0,Accurate
2024-11-22,SKU_1,WH_1,SUP_8,West,10,427,14,379,0,13.95,20.48,0,0,11.19,427,427,0,Accurate,0,0,Accurate
2024-11-23,SKU_1,WH_1,SUP_8,South,22,405,14,379,0,13.95,20.48,0,0,25.83,405,405,0,Accurate,0,0,Accurate
2024-11-24,SKU_1,WH_1,SUP_8,North,19,386,14,379,0,13.95,20.48,1,0,18.13,386,386,0,Accurate,0,0,Accurate
2024-11-25,SKU_1,WH_1,SUP_8,South,13,373,14,379,0,13.95,20.48,0,0,10.46,373,373,0,Accurate,0,0,Accurate
2024-11-26,SKU_1,WH_1,SUP_8,East,20,697,14,379,344,13.95,20.48,0,0,14.78,697,697,0,Accurate,0,0,Accurate
2024-11-27,SKU_1,WH_1,SUP_8,North,19,678,14,379,0,13.95,20.48,0,0,18.11,678,678,0,Accurate,0,0,Accurate
2024-11-28,SKU_1,WH_1,SUP_8,North,12,666,14,379,0,13.95,20.48,0,0,13.04,666,665,-1,Inaccurate,0,1,Minor
2024-11-29,SKU_1,WH_1,SUP_8,South,17,649,14,379,0,13.95,20.48,0,0,16.1,649,649,0,Accurate,0,0,Accurate
2024-11-30,SKU_1,WH_1,SUP_8,South,4,645,14,379,0,13.95,20.48,0,0,4.76,645,644,-1,Inaccurate,0,1,Minor
2024-12-01,SKU_1,WH_1,SUP_8,West,26,619,14,379,0,13.95,20.48,0,0,22.22,619,625,6,Inaccurate,1,0,Moderate
2024-12-02,SKU_1,WH_1,SUP_8,North,13,606,14,379,0,13.95,20.48,0,0,11.95,606,606,0,Accurate,0,0,Accurate
2024-12-03,SKU_1,WH_1,SUP_8,North,18,588,14,379,0,13.95,20.48,0,0,11.54,588,588,0,Accurate,0,0,Accurate
2024-12-04,SKU_1,WH_1,SUP_8,East,17,571,14,379,0,13.95,20.48,0,0,20.9,571,571,0,Accurate,0,0,Accurate
2024-12-05,SKU_1,WH_1,SUP_8,South,13,558,14,379,0,13.95,20.48,0,0,13.13,558,558,0,Accurate,0,0,Accurate
2024-12-06,SKU_1,WH_1,SUP_8,North,19,539,14,379,0,13.95,20.48,0,0,19.16,539,539,0,Accurate,0,0,Accurate
2024-12-07,SKU_1,WH_1,SUP_8,East,13,526,14,379,0,13.95,20.48,0,0,11.39,526,526,0,Accurate,0,0,Accurate
2024-12-08,SKU_1,WH_1,SUP_8,South,13,513,14,379,0,13.95,20.48,0,0,13.03,513,513,0,Accurate,0,0,Accurate
2024-12-09,SKU_1,WH_1,SUP_8,South,26,487,14,379,0,13.95,20.48,0,0,25.36,487,487,0,Accurate,0,0,Accurate
2024-12-10,SKU_1,WH_1,SUP_8,East,27,460,14,379,0,13.95,20.48,1,0,28.04,460,460,0,Accurate,0,0,Accurate
2024-12-11,SKU_1,WH_1,SUP_8,South,6,454,14,379,0,13.95,20.48,0,0,6.88,454,454,0,Accurate,0,0,Accurate
2024-12-12,SKU_1,WH_1,SUP_8,East,12,442,14,379,0,13.95,20.48,0,0,13.93,442,442,0,Accurate,0,0,Accurate
2024-12-13,SKU_1,WH_1,SUP_8,North,20,422,14,379,0,13.95,20.48,0,0,17.57,422,423,1,Inaccurate,0,0,Minor
2024-12-14,SKU_1,WH_1,SUP_8,South,16,406,14,379,0,13.95,20.48,0,0,16.65,406,406,0,Accurate,0,0,Accurate
2024-12-15,SKU_1,WH_1,SUP_8,South,17,389,14,379,0,13.95,20.48,0,0,17.59,389,389,0,Accurate,0,0,Accurate
2024-12-16,SKU_1,WH_1,SUP_8,West,22,367,14,379,0,13.95,20.48,0,0,22.92,367,367,0,Accurate,0,0,Accurate
2024-12-17,SKU_1,WH_1,SUP_8,North,18,837,14,379,488,13.95,20.48,0,0,17.22,837,837,0,Accurate,0,0,Accurate
2024-12-18,SKU_1,WH_1,SUP_8,North,12,825,14,379,0,13.95,20.48,0,0,16.89,825,825,0,Accurate,0,0,Accurate
2024-12-19,SKU_1,WH_1,SUP_8,West,13,812,14,379,0,13.95,20.48,0,0,11.68,812,812,0,Accurate,0,0,Accurate
2024-12-20,SKU_1,WH_1,SUP_8,West,17,795,14,379,0,13.95,20.48,0,0,17.99,795,795,0,Accurate,0,0,Accurate
2024-12-21,SKU_1,WH_1,SUP_8,East,17,778,14,379,0,13.95,20.48,0,0,15.48,778,778,0,Accurate,0,0,Accurate
2024-12-22,SKU_1,WH_1,SUP_8,South,10,768,14,379,0,13.95,20.48,0,0,7.2,768,755,-13,Inaccurate,1,1,Moderate
2024-12-23,SKU_1,WH_1,SUP_8,North,22,746,14,379,0,13.95,20.48,0,0,20.83,746,746,0,Accurate,0,0,Accurate
2024-12-24,SKU_1,WH_1,SUP_8,East,18,728,14,379,0,13.95,20.48,0,0,18.05,728,728,0,Accurate,0,0,Accurate
2024-12-25,SKU_1,WH_1,SUP_8,East,24,704,14,379,0,13.95,20.48,0,0,30.09,704,704,0,Accurate,0,0,Accurate
2024-12-26,SKU_1,WH_1,SUP_8,North,11,693,14,379,0,13.95,20.48,0,0,10.09,693,693,0,Accurate,0,0,Accurate
2024-12-27,SKU_1,WH_1,SUP_8,West,19,674,14,379,0,13.95,20.48,0,0,18.3,674,674,0,Accurate,0,0,Accurate
2024-12-28,SKU_1,WH_1,SUP_8,East,16,658,14,379,0,13.95,20.48,0,0,22.76,658,658,0,Accurate,0,0,Accurate
2024-12-29,SKU_1,WH_1,SUP_8,West,11,647,14,379,0,13.95,20.48,0,0,11.51,647,647,0,Accurate,0,0,Accurate
2024-12-30,SKU_1,WH_1,SUP_8,South,23,624,14,379,0,13.95,20.48,0,0,24.73,624,624,0,Accurate,0,0,Accurate
2024-01-01,SKU_1,WH_2,SUP_5,East,20,843,8,322,0,11.46,19.92,0,0,21.14,843,843,0,Accurate,0,0,Accurate
2024-01-02,SKU_1,WH_2,SUP_5,South,19,824,8,322,0,11.46,19.92,0,0,20.66,824,824,0,Accurate,0,0,Accurate
2024-01-03,SKU_1,WH_2,SUP_5,South,22,802,8,322,0,11.46,19.92,0,0,29.04,802,802,0,Accurate,0,0,Accurate
2024-01-04,SKU_1,WH_2,SUP_5,West,21,781,8,322,0,11.46,19.92,0,0,25.18,781,781,0,Accurate,0,0,Accurate
2024-01-05,SKU_1,WH_2,SUP_5,North,17,764,8,322,0,11.46,19.92,0,0,21.68,764,764,0,Accurate,0,0,Accurate
2024-01-06,SKU_1,WH_2,SUP_5,East,20,744,8,322,0,11.46,19.92,0,0,19.52,744,744,0,Accurate,0,0,Accurate
2024-01-07,SKU_1,WH_2,SUP_5,East,18,726,8,322,0,11.46,19.92,0,0,19.54,726,710,-16,Inaccurate,1,1,Critical
2024-01-08,SKU_1,WH_2,SUP_5,West,13,713,8,322,0,11.46,19.92,0,0,14.32,713,713,0,Accurate,0,0,Accurate
2024-01-09,SKU_1,WH_2,SUP_5,East,23,690,8,322,0,11.46,19.92,0,0,16.17,690,690,0,Accurate,0,0,Accurate
2024-01-10,SKU_1,WH_2,SUP_5,South,35,655,8,322,0,11.46,19.92,1,0,36.15,655,655,0,Accurate,0,0,Accurate
2024-01-11,SKU_1,WH_2,SUP_5,West,24,631,8,322,0,11.46,19.92,0,0,27.48,631,631,0,Accurate,0,0,Accurate
2024-01-12,SKU_1,WH_2,SUP_5,North,15,616,8,322,0,11.46,19.92,0,0,12.92,616,616,0,Accurate,0,0,Accurate
2024-01-13,SKU_1,WH_2,SUP_5,East,25,591,8,322,0,11.46,19.92,0,0,26.37,591,583,-8,Inaccurate,1,1,Moderate
2024-01-14,SKU_1,WH_2,SUP_5,North,23,568,8,322,0,11.46,19.92,0,0,20.65,568,568,0,Accurate,0,0,Accurate
2024-01-15,SKU_1,WH_2,SUP_5,West,20,548,8,322,0,11.46,19.92,0,0,18.24,548,548,0,Accurate,0,0,Accurate
