Date,SKU_ID,Warehouse_ID,Supplier_ID,Region,Inventory_Level,System_Count,Physical_Count,Variance,Defect_Flag,Shrink_Flag,Accuracy_Flag,Severity,Supplier_Lead_Time_Days,Reorder_Point,Units_Sold,Order_Quantity,Unit_Cost,Unit_Price,Demand_Forecast,Promotion_Flag,YearMonth,Week,Quarter
2024-06-21,SKU_1,WH_1,SUP_8,East,423,423,423,0,0,0,Accurate,Accurate,14,379,33,0,13.95,20.48,31.19,0,2024-06,25,2
2024-06-22,SKU_1,WH_1,SUP_8,West,401,401,401,0,0,0,Accurate,Accurate,14,379,22,0,13.95,20.48,22.27,0,2024-06,25,2
2024-06-23,SKU_1,WH_1,SUP_8,West,379,379,379,0,0,0,Accurate,Accurate,14,379,22,0,13.95,20.48,23.06,0,2024-06,25,2
2024-06-24,SKU_1,WH_1,SUP_8,West,826,826,826,0,0,0,Accurate,Accurate,14,379,22,469,13.95,20.48,20.76,0,2024-06,26,2
2024-06-25,SKU_1,WH_1,SUP_8,East,804,804,804,0,0,0,Accurate,Accurate,14,379,22,0,13.95,20.48,20.74,0,2024-06,26,2
2024-06-26,SKU_1,WH_1,SUP_8,South,785,785,785,0,0,0,Accurate,Accurate,14,379,19,0,13.95,20.48,20.82,0,2024-06,26,2
2024-06-27,SKU_1,WH_1,SUP_8,South,766,766,766,0,0,0,Accurate,Accurate,14,379,19,0,13.95,20.48,22.9,0,2024-06,26,2
2024-06-28,SKU_1,WH_1,SUP_8,East,743,743,743,0,0,0,Accurate,Accurate,14,379,23,0,13.95,20.48,29.63,0,2024-06,26,2
2024-06-29,SKU_1,WH_1,SUP_8,East,722,722,722,0,0,0,Accurate,Accurate,14,379,21,0,13.95,20.48,20.34,0,2024-06,26,2
2024-06-30,SKU_1,WH_1,SUP_8,East,714,714,714,0,0,0,Accurate,Accurate,14,379,8,0,13.95,20.48,12.3,0,2024-06,26,2
2024-07-01,SKU_1,WH_1,SUP_8,East,699,699,699,0,0,0,Accurate,Accurate,14,379,15,0,13.95,20.48,13.8,0,2024-07,27,3
2024-07-02,SKU_1,WH_1,SUP_8,East,671,671,671,0,0,0,Accurate,Accurate,14,379,28,0,13.95,20.48,27.9,0,2024-07,27,3
2024-07-03,SKU_1,WH_1,SUP_8,North,654,654,654,0,0,0,Accurate,Accurate,14,379,17,0,13.95,20.48,14.45,0,2024-07,27,3
2024-07-04,SKU_1,WH_1,SUP_8,South,637,637,637,0,0,0,Accurate,Accurate,14,379,17,0,13.95,20.48,15.72,0,2024-07,27,3
2024-07-05,SKU_1,WH_1,SUP_8,South,620,620,620,0,0,0,Accurate,Accurate,14,379,17,0,13.95,20.48,19.49,0,2024-07,27,3
2024-07-06,SKU_1,WH_1,SUP_8,West,605,605,605,0,0,0,Accurate,Accurate,14,379,15,0,13.95,20.48,8.41,0,2024-07,27,3
2024-07-07,SKU_1,WH_1,SUP_8,East,589,589,589,0,0,0,Accurate,Accurate,14,379,16,0,13.95,20.48,17.13,0,2024-07,27,3
2024-07-08,SKU_1,WH_1,SUP_8,South,564,564,564,0,0,0,Accurate,Accurate,14,379,25,0,13.95,20.48,31.0,0,2024-07,28,3
2024-07-09,SKU_1,WH_1,SUP_8,South,551,551,551,0,0,0,Accurate,Accurate,14,379,13,0,13.95,20.48,11.46,0,2024-07,28,3
2024-07-10,SKU_1,WH_1,SUP_8,South,535,535,535,0,0,0,Accurate,Accurate,14,379,16,0,13.95,20.48,11.64,0,2024-07,28,3
2024-07-11,SKU_1,WH_1,SUP_8,South,511,511,511,0,0,0,Accurate,Accurate,14,379,24,0,13.95,20.48,20.62,1,2024-07,28,3
2024-07-12,SKU_1,WH_1,SUP_8,East,489,489,489,0,0,0,Accurate,Accurate,14,379,22,0,13.95,20.48,19.19,0,2024-07,28,3
2024-07-13,SKU_1,WH_1,SUP_8,West,456,456,456,0,0,0,Accurate,Accurate,14,379,33,0,13.95,20.48,34.77,1,2024-07,28,3
2024-07-14,SKU_1,WH_1,SUP_8,East,433,433,433,0,0,0,Accurate,Accurate,14,379,23,0,13.95,20.48,25.02,0,2024-07,28,3
2024-07-15,SKU_1,WH_1,SUP_8,West,408,408,408,0,0,0,Accurate,Accurate,14,379,25,0,13.95,20.48,23.47,0,2024-07,29,3
2024-07-16,SKU_1,WH_1,SUP_8,West,394,394,394,0,0,0,Accurate,Accurate,14,379,14,0,13.95,20.48,12.51,0,2024-07,29,3
2024-07-17,SKU_1,WH_1,SUP_8,North,365,365,365,0,0,0,Accurate,Accurate,14,379,29,0,13.95,20.48,30.57,0,2024-07,29,3
2024-07-18,SKU_1,WH_1,SUP_8,South,668,668,668,0,0,0,Accurate,Accurate,14,379,13,316,13.95,20.48,14.98,0,2024-07,29,3
2024-07-19,SKU_1,WH_1,SUP_8,East,647,647,647,0,0,0,Accurate,Accurate,14,379,21,0,13.95,20.48,14.04,0,2024-07,29,3
2024-07-20,SKU_1,WH_1,SUP_8,East,637,637,637,0,0,0,Accurate,Accurate,14,379,10,0,13.95,20.48,1.65,1,2024-07,29,3
2024-07-21,SKU_1,WH_1,SUP_8,East,622,622,622,0,0,0,Accurate,Accurate,14,379,15,0,13.95,20.48,10.49,0,2024-07,29,3
2024-07-22,SKU_1,WH_1,SUP_8,North,612,612,612,0,0,0,Accurate,Accurate,14,379,10,0,13.95,20.48,10.83,0,2024-07,30,3
2024-07-23,SKU_1,WH_1,SUP_8,South,585,585,585,0,0,0,Accurate,Accurate,14,379,27,0,13.95,20.48,21.47,1,2024-07,30,3
2024-07-24,SKU_1,WH_1,SUP_8,North,569,569,574,5,0,0,Inaccurate,Minor,14,379,16,0,13.95,20.48,11.55,0,2024-07,30,3
2024-07-25,SKU_1,WH_1,SUP_8,West,551,551,551,0,0,0,Accurate,Accurate,14,379,18,0,13.95,20.48,14.68,1,2024-07,30,3
2024-07-26,SKU_1,WH_1,SUP_8,West,539,539,539,0,0,0,Accurate,Accurate,14,379,12,0,13.95,20.48,9.27,0,2024-07,30,3
2024-07-27,SKU_1,WH_1,SUP_8,East,528,528,513,-15,1,1,Inaccurate,Moderate,14,379,11,0,13.95,20.48,13.02,0,2024-07,30,3
2024-07-28,SKU_1,WH_1,SUP_8,North,502,502,502,0,0,0,Accurate,Accurate,14,379,26,0,13.95,20.48,24.28,0,2024-07,30,3
2024-07-29,SKU_1,WH_1,SUP_8,South,491,491,491,0,0,0,Accurate,Accurate,14,379,11,0,13.95,20.48,11.32,0,2024-07,31,3
2024-07-30,SKU_1,WH_1,SUP_8,North,464,464,464,0,0,0,Accurate,Accurate,14,379,27,0,13.95,20.48,32.85,0,2024-07,31,3
2024-07-31,SKU_1,WH_1,SUP_8,North,455,455,455,0,0,0,Accurate,Accurate,14,379,9,0,13.95,20.48,9.61,0,2024-07,31,3
2024-08-01,SKU_1,WH_1,SUP_8,South,440,440,440,0,0,0,Accurate,Accurate,14,379,15,0,13.95,20.48,14.45,0,2024-08,31,3
2024-08-02,SKU_1,WH_1,SUP_8,East,431,431,431,0,0,0,Accurate,Accurate,14,379,9,0,13.95,20.48,14.26,0,2024-08,31,3
2024-08-03,SKU_1,WH_1,SUP_8,East,405,405,405,0,0,0,Accurate,Accurate,14,379,26,0,13.95,20.48,19.48,1,2024-08,31,3
2024-08-04,SKU_1,WH_1,SUP_8,East,391,391,391,0,0,0,Accurate,Accurate,14,379,14,0,13.95,20.48,13.61,0,2024-08,31,3
2024-08-05,SKU_1,WH_1,SUP_8,East,369,369,369,0,0,0,Accurate,Accurate,14,379,22,0,13.95,20.48,23.32,0,2024-08,32,3
2024-08-06,SKU_1,WH_1,SUP_8,South,716,716,716,0,0,0,Accurate,Accurate,14,379,17,364,13.95,20.48,18.33,0,2024-08,32,3
2024-08-07,SKU_1,WH_1,SUP_8,East,700,700,700,0,0,0,Accurate,Accurate,14,379,16,0,13.95,20.48,15.07,0,2024-08,32,3
2024-08-08,SKU_1,WH_1,SUP_8,West,683,683,683,0,0,0,Accurate,Accurate,14,379,17,0,13.95,20.48,18.4,0,2024-08,32,3
2024-08-09,SKU_1,WH_1,SUP_8,South,678,678,678,0,0,0,Accurate,Accurate,14,379,5,0,13.95,20.48,10.29,0,2024-08,32,3
2024-08-10,SKU_1,WH_1,SUP_8,East,671,671,671,0,0,0,Accurate,Accurate,14,379,7,0,13.95,20.48,10.42,1,2024-08,32,3
2024-08-11,SKU_1,WH_1,SUP_8,North,666,666,666,0,0,0,Accurate,Accurate,14,379,5,0,13.95,20.48,6.82,0,2024-08,32,3
2024-08-12,SKU_1,WH_1,SUP_8,North,656,656,656,0,0,0,Accurate,Accurate,14,379,10,0,13.95,20.48,13.75,0,2024-08,33,3
2024-08-13,SKU_1,WH_1,SUP_8,West,638,638,638,0,0,0,Accurate,Accurate,14,379,18,0,13.95,20.48,17.91,0,2024-08,33,3
2024-08-14,SKU_1,WH_1,SUP_8,North,614,614,614,0,0,0,Accurate,Accurate,14,379,24,0,13.95,20.48,15.65,0,2024-08,33,3
2024-08-15,SKU_1,WH_1,SUP_8,South,608,608,608,0,0,0,Accurate,Accurate,14,379,6,0,13.95,20.48,8.23,0,2024-08,33,3
2024-08-16,SKU_1,WH_1,SUP_8,North,601,601,601,0,0,0,Accurate,Accurate,14,379,7,0,13.95,20.48,6.33,0,2024-08,33,3
2024-08-17,SKU_1,WH_1,SUP_8,North,597,597,597,0,0,0,Accurate,Accurate,14,379,4,0,13.95,20.48,5.66,0,2024-08,33,3
2024-08-18,SKU_1,WH_1,SUP_8,North,576,576,576,0,0,0,Accurate,Accurate,14,379,21,0,13.95,20.48,20.94,0,2024-08,33,3
2024-08-19,SKU_1,WH_1,SUP_8,West,563,563,563,0,0,0,Accurate,Accurate,14,379,13,0,13.95,20.48,15.95,0,2024-08,34,3
2024-08-20,SKU_1,WH_1,SUP_8,North,537,537,537,0,0,0,Accurate,Accurate,14,379,26,0,13.95,20.48,25.35,0,2024-08,34,3
2024-08-21,SKU_1,WH_1,SUP_8,West,523,523,523,0,0,0,Accurate,Accurate,14,379,14,0,13.95,20.48,6.89,0,2024-08,34,3
2024-08-22,SKU_1,WH_1,SUP_8,North,511,511,511,0,0,0,Accurate,Accurate,14,379,12,0,13.95,20.48,11.33,0,2024-08,34,3
2024-08-23,SKU_1,WH_1,SUP_8,North,504,504,504,0,0,0,Accurate,Accurate,14,379,7,0,13.95,20.48,2.94,0,2024-08,34,3
2024-08-24,SKU_1,WH_1,SUP_8,East,490,490,490,0,0,0,Accurate,Accurate,14,379,14,0,13.95,20.48,14.4,0,2024-08,34,3
2024-08-25,SKU_1,WH_1,SUP_8,North,478,478,478,0,0,0,Accurate,Accurate,14,379,12,0,13.95,20.48,12.54,0,2024-08,34,3
2024-08-26,SKU_1,WH_1,SUP_8,West,473,473,473,0,0,0,Accurate,Accurate,14,379,5,0,13.95,20.48,5.44,0,2024-08,35,3
2024-08-27,SKU_1,WH_1,SUP_8,South,449,449,449,0,0,0,Accurate,Accurate,14,379,24,0,13.95,20.48,23.71,0,2024-08,35,3
2024-08-28,SKU_1,WH_1,SUP_8,West,449,449,449,0,0,0,Accurate,Accurate,14,379,0,0,13.95,20.48,0.0,0,2024-08,35,3
2024-08-29,SKU_1,WH_1,SUP_8,South,428,428,428,0,0,0,Accurate,Accurate,14,379,21,0,13.95,20.48,20.86,0,2024-08,35,3
2024-08-30,SKU_1,WH_1,SUP_8,North,412,412,412,0,0,0,Accurate,Accurate,14,379,16,0,13.95,20.48,14.22,0,2024-08,35,3
2024-08-31,SKU_1,WH_1,SUP_8,East,402,402,402,0,0,0,Accurate,Accurate,14,379,10,0,13.95,20.48,11.86,0,2024-08,35,3
2024-09-01,SKU_1,WH_1,SUP_8,North,385,385,380,-5,0,1,Inaccurate,Minor,14,379,17,0,13.95,20.48,19.07,0,2024-09,35,3
2024-09-02,SKU_1,WH_1,SUP_8,North,377,377,377,0,0,0,Accurate,Accurate,14,379,8,0,13.95,20.48,9.9,0,2024-09,36,3
2024-09-03,SKU_1,WH_1,SUP_8,East,593,593,593,0,0,0,Accurate,Accurate,14,379,9,225,13.95,20.48,9.37,0,2024-09,36,3
2024-09-04,SKU_1,WH_1,SUP_8,East,589,589,589,0,0,0,Accurate,Accurate,14,379,4,0,13.95,20.48,11.82,0,2024-09,36,3
2024-09-05,SKU_1,WH_1,SUP_8,West,584,584,584,0,0,0,Accurate,Accurate,14,379,5,0,13.95,20.48,8.16,0,2024-09,36,3
2024-09-06,SKU_1,WH_1,SUP_8,East,567,567,567,0,0,0,Accurate,Accurate,14,379,17,0,13.95,20.48,15.92,0,2024-09,36,3
2024-09-07,SKU_1,WH_1,SUP_8,South,559,559,559,0,0,0,Accurate,Accurate,14,379,8,0,13.95,20.48,10.66,0,2024-09,36,3
2024-09-08,SKU_1,WH_1,SUP_8,West,555,555,555,0,0,0,Accurate,Accurate,14,379,4,0,13.95,20.48,8.24,0,2024-09,36,3
2024-09-09,SKU_1,WH_1,SUP_8,West,544,544,544,0,0,0,Accurate,Accurate,14,379,11,0,13.95,20.48,9.56,0,2024-09,37,3
2024-09-10,SKU_1,WH_1,SUP_8,West,527,527,527,0,0,0,Accurate,Accurate,14,379,17,0,13.95,20.48,11.29,0,2024-09,37,3
2024-09-11,SKU_1,WH_1,SUP_8,South,520,520,520,0,0,0,Accurate,Accurate,14,379,7,0,13.95,20.48,10.13,0,2024-09,37,3
2024-09-12,SKU_1,WH_1,SUP_8,South,505,505,505,0,0,0,Accurate,Accurate,14,379,15,0,13.95,20.48,14.41,0,2024-09,37,3
2024-09-13,SKU_1,WH_1,SUP_8,West,495,495,495,0,0,0,Accurate,Accurate,14,379,10,0,13.95,20.48,13.2,0,2024-09,37,3
2024-09-14,SKU_1,WH_1,SUP_8,West,482,482,482,0,0,0,Accurate,Accurate,14,379,13,0,13.95,20.48,11.33,1,2024-09,37,3
2024-09-15,SKU_1,WH_1,SUP_8,North,481,481,481,0,0,0,Accurate,Accurate,14,379,1,0,13.95,20.48,0.0,0,2024-09,37,3
2024-09-16,SKU_1,WH_1,SUP_8,West,471,471,471,0,0,0,Accurate,Accurate,14,379,10,0,13.95,20.48,9.6,0,2024-09,38,3
2024-09-17,SKU_1,WH_1,SUP_8,North,466,466,466,0,0,0,Accurate,Accurate,14,379,5,0,13.95,20.48,2.7,0,2024-09,38,3
2024-09-18,SKU_1,WH_1,SUP_8,West,458,458,458,0,0,0,Accurate,Accurate,14,379,8,0,13.95,20.48,5.35,0,2024-09,38,3
2024-09-19,SKU_1,WH_1,SUP_8,West,449,449,449,0,0,0,Accurate,Accurate,14,379,9,0,13.95,20.48,6.52,0,2024-09,38,3
2024-09-20,SKU_1,WH_1,SUP_8,South,435,435,435,0,0,0,Accurate,Accurate,14,379,14,0,13.95,20.48,14.62,0,2024-09,38,3
2024-09-21,SKU_1,WH_1,SUP_8,North,425,425,425,0,0,0,Accurate,Accurate,14,379,10,0,13.95,20.48,11.48,0,2024-09,38,3
2024-09-22,SKU_1,WH_1,SUP_8,South,417,417,417,0,0,0,Accurate,Accurate,14,379,8,0,13.95,20.48,7.69,0,2024-09,38,3
2024-09-23,SKU_1,WH_1,SUP_8,East,410,410,410,0,0,0,Accurate,Accurate,14,379,7,0,13.95,20.48,6.5,0,2024-09,39,3
2024-09-24,SKU_1,WH_1,SUP_8,North,388,388,388,0,0,0,Accurate,Accurate,14,379,22,0,13.95,20.48,23.41,0,2024-09,39,3
2024-09-25,SKU_1,WH_1,SUP_8,South,371,371,371,0,0,0,Accurate,Accurate,14,379,17,0,13.95,20.48,15.29,0,2024-09,39,3
2024-09-26,SKU_1,WH_1,SUP_8,West,828,828,828,0,0,0,Accurate,Accurate,14,379,11,468,13.95,20.48,13.84,1,2024-09,39,3
2024-09-27,SKU_1,WH_1,SUP_8,West,819,819,819,0,0,0,Accurate,Accurate,14,379,9,0,13.95,20.48,12.38,0,2024-09,39,3
2024-09-28,SKU_1,WH_1,SUP_8,North,807,807,807,0,0,0,Accurate,Accurate,14,379,12,0,13.95,20.48,15.25,0,2024-09,39,3
2024-09-29,SKU_1,WH_1,SUP_8,South,802,802,802,0,0,0,Accurate,Accurate,14,379,5,0,13.95,20.48,2.44,0,2024-09,39,3
2024-09-30,SKU_1,WH_1,SUP_8,South,793,793,793,0,0,0,Accurate,Accurate,14,379,9,0,13.95,20.48,14.38,0,2024-09,40,3
2024-10-01,SKU_1,WH_1,SUP_8,East,780,780,780,0,0,0,Accurate,Accurate,14,379,13,0,13.95,20.48,16.09,1,2024-10,40,4
2024-10-02,SKU_1,WH_1,SUP_8,East,764,764,764,0,0,0,Accurate,Accurate,14,379,16,0,13.95,20.48,12.6,0,2024-10,40,4
2024-10-03,SKU_1,WH_1,SUP_8,West,754,754,754,0,0,0,Accurate,Accurate,14,379,10,0,13.95,20.48,15.19,0,2024-10,40,4
2024-10-04,SKU_1,WH_1,SUP_8,North,740,740,740,0,0,0,Accurate,Accurate,14,379,14,0,13.95,20.48,15.52,0,2024-10,40,4
2024-10-05,SKU_1,WH_1,SUP_8,West,726,726,726,0,0,0,Accurate,Accurate,14,379,14,0,13.95,20.48,12.11,1,2024-10,40,4
2024-10-06,SKU_1,WH_1,SUP_8,South,718,718,718,0,0,0,Accurate,Accurate,14,379,8,0,13.95,20.48,5.5,0,2024-10,40,4
2024-10-07,SKU_1,WH_1,SUP_8,South,711,711,711,0,0,0,Accurate,Accurate,14,379,7,0,13.95,20.48,9.59,1,2024-10,41,4
2024-10-08,SKU_1,WH_1,SUP_8,North,700,700,700,0,0,0,Accurate,Accurate,14,379,11,0,13.95,20.48,11.14,0,2024-10,41,4
2024-10-09,SKU_1,WH_1,SUP_8,East,691,691,691,0,0,0,Accurate,Accurate,14,379,9,0,13.95,20.48,9.57,0,2024-10,41,4
2024-10-10,SKU_1,WH_1,SUP_8,East,679,679,679,0,0,0,Accurate,Accurate,14,379,12,0,13.95,20.48,12.14,0,2024-10,41,4
2024-10-11,SKU_1,WH_1,SUP_8,South,667,667,667,0,0,0,Accurate,Accurate,14,379,12,0,13.95,20.48,9.89,0,2024-10,41,4
2024-10-12,SKU_1,WH_1,SUP_8,East,658,658,640,-18,1,1,Inaccurate,Critical,14,379,9,0,13.95,20.48,9.58,1,2024-10,41,4
2024-10-13,SKU_1,WH_1,SUP_8,South,644,644,644,0,0,0,Accurate,Accurate,14,379,14,0,13.95,20.48,16.93,0,2024-10,41,4
2024-10-14,SKU_1,WH_1,SUP_8,South,637,637,637,0,0,0,Accurate,Accurate,14,379,7,0,13.95,20.48,7.38,0,2024-10,42,4
2024-10-15,SKU_1,WH_1,SUP_8,East,628,628,628,0,0,0,Accurate,Accurate,14,379,9,0,13.95,20.48,14.73,1,2024-10,42,4
2024-10-16,SKU_1,WH_1,SUP_8,South,610,610,610,0,0,0,Accurate,Accurate,14,379,18,0,13.95,20.48,17.8,0,2024-10,42,4
2024-10-17,SKU_1,WH_1,SUP_8,West,601,601,582,-19,1,1,Inaccurate,Critical,14,379,9,0,13.95,20.48,5.33,0,2024-10,42,4
2024-10-18,SKU_1,WH_1,SUP_8,East,597,597,613,16,1,0,Inaccurate,Critical,14,379,4,0,13.95,20.48,3.47,0,2024-10,42,4
2024-10-19,SKU_1,WH_1,SUP_8,East,583,583,583,0,0,0,Accurate,Accurate,14,379,14,0,13.95,20.48,12.52,0,2024-10,42,4
2024-10-20,SKU_1,WH_1,SUP_8,North,579,579,579,0,0,0,Accurate,Accurate,14,379,4,0,13.95,20.48,6.62,0,2024-10,42,4
2024-10-21,SKU_1,WH_1,SUP_8,South,578,578,578,0,0,0,Accurate,Accurate,14,379,1,0,13.95,20.48,0.0,1,2024-10,43,4
2024-10-22,SKU_1,WH_1,SUP_8,West,571,571,571,0,0,0,Accurate,Accurate,14,379,7,0,13.95,20.48,4.99,0,2024-10,43,4
2024-10-23,SKU_1,WH_1,SUP_8,West,558,558,558,0,0,0,Accurate,Accurate,14,379,13,0,13.95,20.48,18.16,0,2024-10,43,4
2024-10-24,SKU_1,WH_1,SUP_8,East,546,546,546,0,0,0,Accurate,Accurate,14,379,12,0,13.95,20.48,13.37,0,2024-10,43,4
2024-10-25,SKU_1,WH_1,SUP_8,North,537,537,537,0,0,0,Accurate,Accurate,14,379,9,0,13.95,20.48,9.07,0,2024-10,43,4
2024-10-26,SKU_1,WH_1,SUP_8,North,520,520,520,0,0,0,Accurate,Accurate,14,379,17,0,13.95,20.48,18.47,0,2024-10,43,4
2024-10-27,SKU_1,WH_1,SUP_8,West,501,501,501,0,0,0,Accurate,Accurate,14,379,19,0,13.95,20.48,23.5,0,2024-10,43,4
2024-10-28,SKU_1,WH_1,SUP_8,East,491,491,491,0,0,0,Accurate,Accurate,14,379,10,0,13.95,20.48,5.71,0,2024-10,44,4
2024-10-29,SKU_1,WH_1,SUP_8,West,476,476,476,0,0,0,Accurate,Accurate,14,379,15,0,13.95,20.48,9.85,0,2024-10,44,4
2024-10-30,SKU_1,WH_1,SUP_8,South,467,467,467,0,0,0,Accurate,Accurate,14,379,9,0,13.95,20.48,8.92,0,2024-10,44,4
2024-10-31,SKU_1,WH_1,SUP_8,South,454,454,454,0,0,0,Accurate,Accurate,14,379,13,0,13.95,20.48,12.78,0,2024-10,44,4
2024-11-01,SKU_1,WH_1,SUP_8,South,439,439,439,0,0,0,Accurate,Accurate,14,379,15,0,13.95,20.48,16.28,0,2024-11,44,4
2024-11-02,SKU_1,WH_1,SUP_8,North,419,419,419,0,0,0,Accurate,Accurate,14,379,20,0,13.95,20.48,22.54,1,2024-11,44,4
2024-11-03,SKU_1,WH_1,SUP_8,West,396,396,396,0,0,0,Accurate,Accurate,14,379,23,0,13.95,20.48,22.93,0,2024-11,44,4
2024-11-04,SKU_1,WH_1,SUP_8,North,384,384,384,0,0,0,Accurate,Accurate,14,379,12,0,13.95,20.48,9.66,0,2024-11,45,4
2024-11-05,SKU_1,WH_1,SUP_8,East,378,378,378,0,0,0,Accurate,Accurate,14,379,6,0,13.95,20.48,5.16,0,2024-11,45,4
2024-11-06,SKU_1,WH_1,SUP_8,East,667,667,667,0,0,0,Accurate,Accurate,14,379,16,305,13.95,20.48,17.66,0,2024-11,45,4
2024-11-07,SKU_1,WH_1,SUP_8,North,654,654,654,0,0,0,Accurate,Accurate,14,379,13,0,13.95,20.48,15.64,0,2024-11,45,4
2024-11-08,SKU_1,WH_1,SUP_8,West,633,633,613,-20,1,1,Inaccurate,Critical,14,379,21,0,13.95,20.48,22.07,0,2024-11,45,4
2024-11-09,SKU_1,WH_1,SUP_8,East,610,610,610,0,0,0,Accurate,Accurate,14,379,23,0,13.95,20.48,24.68,1,2024-11,45,4
2024-11-10,SKU_1,WH_1,SUP_8,South,591,591,591,0,0,0,Accurate,Accurate,14,379,19,0,13.95,20.48,19.59,0,2024-11,45,4
2024-11-11,SKU_1,WH_1,SUP_8,West,571,571,571,0,0,0,Accurate,Accurate,14,379,20,0,13.95,20.48,18.62,0,2024-11,46,4
2024-11-12,SKU_1,WH_1,SUP_8,East,564,564,564,0,0,0,Accurate,Accurate,14,379,7,0,13.95,20.48,5.41,0,2024-11,46,4
2024-11-13,SKU_1,WH_1,SUP_8,East,549,549,549,0,0,0,Accurate,Accurate,14,379,15,0,13.95,20.48,9.01,0,2024-11,46,4
2024-11-14,SKU_1,WH_1,SUP_8,North,534,534,534,0,0,0,Accurate,Accurate,14,379,15,0,13.95,20.48,11.93,0,2024-11,46,4
2024-11-15,SKU_1,WH_1,SUP_8,North,519,519,519,0,0,0,Accurate,Accurate,14,379,15,0,13.95,20.48,13.74,0,2024-11,46,4
2024-11-16,SKU_1,WH_1,SUP_8,West,502,502,502,0,0,0,Accurate,Accurate,14,379,17,0,13.95,20.48,19.62,0,2024-11,46,4
2024-11-17,SKU_1,WH_1,SUP_8,West,485,485,485,0,0,0,Accurate,Accurate,14,379,17,0,13.95,20.48,19.3,0,2024-11,46,4
2024-11-18,SKU_1,WH_1,SUP_8,West,471,471,471,0,0,0,Accurate,Accurate,14,379,14,0,13.95,20.48,17.14,0,2024-11,47,4
2024-11-19,SKU_1,WH_1,SUP_8,East,450,450,450,0,0,0,Accurate,Accurate,14,379,21,0,13.95,20.48,16.37,0,2024-11,47,4
2024-11-20,SKU_1,WH_1,SUP_8,East,444,444,444,0,0,0,Accurate,Accurate,14,379,6,0,13.95,20.48,4.28,1,2024-11,47,4
2024-11-21,SKU_1,WH_1,SUP_8,South,437,437,437,0,0,0,Accurate,Accurate,14,379,7,0,13.95,20.48,2.35,0,2024-11,47,4
2024-11-22,SKU_1,WH_1,SUP_8,West,427,427,427,0,0,0,Accurate,Accurate,14,379,10,0,13.95,20.48,11.19,0,2024-11,47,4
2024-11-23,SKU_1,WH_1,SUP_8,South,405,405,405,0,0,0,Accurate,Accurate,14,379,22,0,13.95,20.48,25.83,0,2024-11,47,4
2024-11-24,SKU_1,WH_1,SUP_8,North,386,386,386,0,0,0,Accurate,Accurate,14,379,19,0,13.95,20.48,18.13,1,2024-11,47,4
2024-11-25,SKU_1,WH_1,SUP_8,South,373,373,373,0,0,0,Accurate,Accurate,14,379,13,0,13.95,20.48,10.46,0,2024-11,48,4
2024-11-26,SKU_1,WH_1,SUP_8,East,697,697,697,0,0,0,Accurate,Accurate,14,379,20,344,13.95,20.48,14.78,0,2024-11,48,4
2024-11-27,SKU_1,WH_1,SUP_8,North,678,678,678,0,0,0,Accurate,Accurate,14,379,19,0,13.95,20.48,18.11,0,2024-11,48,4
2024-11-28,SKU_1,WH_1,SUP_8,North,666,666,665,-1,0,1,Inaccurate,Minor,14,379,12,0,13.95,20.48,13.04,0,2024-11,48,4
2024-11-29,SKU_1,WH_1,SUP_8,South,649,649,649,0,0,0,Accurate,Accurate,14,379,17,0,13.95,20.48,16.1,0,2024-11,48,4
2024-11-30,SKU_1,WH_1,SUP_8,South,645,645,644,-1,0,1,Inaccurate,Minor,14,379,4,0,13.95,20.48,4.76,0,2024-11,48,4
2024-12-01,SKU_1,WH_1,SUP_8,West,619,619,625,6,1,0,Inaccurate,Moderate,14,379,26,0,13.95,20.48,22.22,0,2024-12,48,4
2024-12-02,SKU_1,WH_1,SUP_8,North,606,606,606,0,0,0,Accurate,Accurate,14,379,13,0,13.95,20.48,11.95,0,2024-12,49,4
2024-12-03,SKU_1,WH_1,SUP_8,North,588,588,588,0,0,0,Accurate,Accurate,14,379,18,0,13.95,20.48,11.54,0,2024-12,49,4
2024-12-04,SKU_1,WH_1,SUP_8,East,571,571,571,0,0,0,Accurate,Accurate,14,379,17,0,13.95,20.48,20.9,0,2024-12,49,4
2024-12-05,SKU_1,WH_1,SUP_8,South,558,558,558,0,0,0,Accurate,Accurate,14,379,13,0,13.95,20.48,13.13,0,2024-12,49,4
2024-12-06,SKU_1,WH_1,SUP_8,North,539,539,539,0,0,0,Accurate,Accurate,14,379,19,0,13.95,20.48,19.16,0,2024-12,49,4
2024-12-07,SKU_1,WH_1,SUP_8,East,526,526,526,0,0,0,Accurate,Accurate,14,379,13,0,13.95,20.48,11.39,0,2024-12,49,4
2024-12-08,SKU_1,WH_1,SUP_8,South,513,513,513,0,0,0,Accurate,Accurate,14,379,13,0,13.95,20.48,13.03,0,2024-12,49,4
2024-12-09,SKU_1,WH_1,SUP_8,South,487,487,487,0,0,0,Accurate,Accurate,14,379,26,0,13.95,20.48,25.36,0,2024-12,50,4
2024-12-10,SKU_1,WH_1,SUP_8,East,460,460,460,0,0,0,Accurate,Accurate,14,379,27,0,13.95,20.48,28.04,1,2024-12,50,4
2024-12-11,SKU_1,WH_1,SUP_8,South,454,454,454,0,0,0,Accurate,Accurate,14,379,6,0,13.95,20.48,6.88,0,2024-12,50,4
